ddsomj:0:FF8B43:02:000:Always have the Ring of Spell Turning PL3
ddsomj:0:FF8B4B:05:500:Always have the Ring of Spell Turning PL3 (2/2)
ddsomj:0:FF8B43:03:000:Always have the Ring of Protection from Evil PL3
ddsomj:0:FF8B4B:05:500:Always have the Ring of Protection from Evil PL3 (2/2)
ddsomj:0:FF8B43:04:000:Always have the Rod of Fire Ball PL3
ddsomj:0:FF8B4B:05:500:Always have the Rod of Fire Ball PL3 (2/2)
ddsomj:0:FF8B43:05:000:Always have the Rod of Cold PL3
ddsomj:0:FF8B4B:05:500:Always have the Rod of Cold PL3 (2/2)
ddsomj:0:FF8B43:06:000:Always have the Rod of Lightning PL3
ddsomj:0:FF8B4B:05:500:Always have the Rod of Lightning PL3 (2/2)
ddsomj:0:000000:00:999:[                Accessory Equipment PL3               ]
ddsomj:0:FF8B44:00:001:Get the Necklace Now! PL3
ddsomj:0:FF8B44:01:001:Get the Orb Now! PL3
ddsomj:0:FF8B44:02:001:Get the Bracelet Now! PL3
ddsomj:0:FF8B44:03:001:Get the Brooch Now! PL3
ddsomj:0:FF8B44:04:001:Get the Earring Now! PL3
ddsomj:0:FF8B44:05:001:Get the Anklet Now! PL3
ddsomj:0:FF8B44:00:000:Always have the Necklace PL3
ddsomj:0:FF8B44:01:000:Always have the Orb PL3
ddsomj:0:FF8B44:02:000:Always have the Bracelet PL3
ddsomj:0:FF8B44:03:000:Always have the Brooch PL3
ddsomj:0:FF8B44:04:000:Always have the Earring PL3
ddsomj:0:FF8B44:05:000:Always have the Anklet PL3
ddsomj:0:000000:00:999:[                 Special Equipment PL3                ]
ddsomj:0:FF8B45:00:001:Get the Eye of Beholder Now! PL3
ddsomj:0:FF8B45:01:001:Get the Skin of Displacer Beast Now! PL3
ddsomj:0:FF8B45:02:001:Get the Eye of Displacer Beast Now! PL3
ddsomj:0:FF8B45:03:001:Get the Scale of Dragon Now! PL3
ddsomj:0:FF8B45:04:001:Get the Skin of Manticore Now! PL3
ddsomj:0:FF8B45:05:001:Get the Egg of Owlbear Now! PL3
ddsomj:0:FF8B45:06:001:Get the ???1 Now! PL3
ddsomj:0:FF8B45:07:001:Get the ???2 Now! PL3
ddsomj:0:FF8B45:08:001:Get the Horn of Dragon Now! PL3
ddsomj:0:FF8B45:09:001:Get the Medal Now! PL3
ddsomj:0:FF8B45:10:001:Get the Displacer Cloak Now! PL3
ddsomj:0:FF8B45:00:000:Always have the Eye of Beholder PL3
ddsomj:0:FF8B45:01:000:Always have the Skin of Displacer Beast PL3
ddsomj:0:FF8B45:02:000:Always have the Eye of Displacer Beast PL3
ddsomj:0:FF8B45:03:000:Always have the Scale of Dragon PL3
ddsomj:0:FF8B45:04:000:Always have the Skin of Manticore PL3
ddsomj:0:FF8B45:05:000:Always have the Egg of Owlbear PL3
ddsomj:0:FF8B45:06:000:Always have the ???1 PL3
ddsomj:0:FF8B45:07:000:Always have the ???2 PL3
ddsomj:0:FF8B45:08:000:Always have the Horn of Dragon PL3
ddsomj:0:FF8B45:09:000:Always have the Medal PL3
ddsomj:0:FF8B45:10:000:Always have the Displacer Cloak PL3
ddsomj:0:FF8C41:9A:000:Infinite Energy PL4
ddsomj:0:FF8C5C:03:000:Invincibility PL4
ddsomj:0:FF8CF3:09:000:Maximum SP PL4
ddsomj:0:FF8CF4:99:500:Maximum SP PL4 (2/3)
ddsomj:0:FF8CF5:99:500:Maximum SP PL4 (3/3)
ddsomj:0:FF8D26:09:000:Infinite Item PL4
ddsomj:0:FF8D27:09:500:Infinite Item PL4 (2/6)
ddsomj:0:FF8D28:09:500:Infinite Item PL4 (3/6)
ddsomj:0:FF8D29:09:500:Infinite Item PL4 (4/6)
ddsomj:0:FF8D2A:09:500:Infinite Item PL4 (5/6)
ddsomj:0:FF8D2B:09:500:Infinite Item PL4 (6/6)
ddsomj:0:FF8D2F:09:000:Infinite Magic PL4
ddsomj:0:FF8D30:09:500:Infinite Magic PL4 (2/8)
ddsomj:0:FF8D31:09:500:Infinite Magic PL4 (3/8)
ddsomj:0:FF8D32:09:500:Infinite Magic PL4 (4/8)
ddsomj:0:FF8D33:09:500:Infinite Magic PL4 (5/8)
ddsomj:0:FF8D34:09:500:Infinite Magic PL4 (6/8)
ddsomj:0:FF8D35:09:500:Infinite Magic PL4 (7/8)
ddsomj:0:FF8D37:09:500:Infinite Magic PL4 (8/8)
ddsomj:0:FF8D69:14:000:Infinite Wands PL4
ddsomj:0:FF8D6A:14:500:Infinite Wands PL4 (2/4)
ddsomj:0:FF8D6B:14:500:Infinite Wands PL4 (3/4)
ddsomj:0:FF8D6F:14:500:Infinite Wands PL4 (4/4)
ddsomj:0:000000:00:999:[The Fighter, Cleric, Elf, Dwarf & Thief can ONLY use  ]
ddsomj:0:000000:00:999:[the Right Hand (RH) Weapons. The Fighter & Magicuser  ]
ddsomj:0:000000:00:999:[can ONLY use the Left Hand (LH) Weapons. Therefore    ]
ddsomj:0:000000:00:999:[the Fighter is the best option as you can use BOTH!   ]
ddsomj:0:FF8CEB:00:001:Get the Normal Sword Lv1 as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:01:001:Get the Normal Sword Lv2 as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:02:001:Get the Normal Sword Lv3 as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:03:001:Get the Normal Sword Lv4 as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:04:001:Get the Short Sword Lv1 as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:05:001:Get the Short Sword Lv2 as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:06:001:Get the Short Sword Lv3 as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:07:001:Get the Short Sword Lv4 as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:08:001:Get the Two Handed Sword as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:09:001:Get the Bastard Sword as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:0B:001:Get the Dragon Slayer as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:0C:001:Get the Holy Avenger as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:0D:001:Get the Sword of Legend as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:0E:001:Get the Cursed Sword 1 as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:0F:001:Get the Cursed Sword 2 as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:10:001:Get the Sword of Flame as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:11:001:Get the Sword of Freeze as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:12:001:Get the Storm Blade as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:16:001:Get the Hand Axe as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:18:001:Get the Battle Axe as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:19:001:Get the Mace as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:1D:001:Get the War Hammer as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:1E:001:Get the Morning Star as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:1F:001:Get the Elemental Power Staff as the RH WeaponNow! PL4
ddsomj:0:FF8CEB:20:001:Get the Magical Power Staff as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:21:001:Get the Wizardry Staff as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:22:001:Get the Striking Staff as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:23:001:Get the Snake Staff as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:24:001:Get the Wand of Cold as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:25:001:Get the Wand of Fire Ball as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:26:001:Get the Wand of Lightning Bolt as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:27:001:Get the Wand of Paralyze as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:28:001:Get the Shield as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:29:001:Get the Shield (Elf) as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:FF:001:Get NO ITEM as the RH Weapon Now! PL4
ddsomj:0:FF8CEB:00:000:Always have the Normal Sword Lv1 as the RH Weapon PL4
ddsomj:0:FF8CEB:01:000:Always have the Normal Sword Lv2 as the RH Weapon PL4
ddsomj:0:FF8CEB:02:000:Always have the Normal Sword Lv3 as the RH Weapon PL4
ddsomj:0:FF8CEB:03:000:Always have the Normal Sword Lv4 as the RH Weapon PL4
ddsomj:0:FF8CEB:04:000:Always have the Short Sword Lv1 as the RH Weapon PL4
ddsomj:0:FF8CEB:05:000:Always have the Short Sword Lv2 as the RH Weapon PL4
ddsomj:0:FF8CEB:06:000:Always have the Short Sword Lv3 as the RH Weapon PL4
ddsomj:0:FF8CEB:07:000:Always have the Short Sword Lv4 as the RH Weapon PL4
ddsomj:0:FF8CEB:08:000:Always have the Two Handed Sword as the RH Weapon PL4
ddsomj:0:FF8CEB:09:000:Always have the Bastard Sword as the RH Weapon PL4
ddsomj:0:FF8CEB:0B:000:Always have the Dragon Slayer as the RH Weapon PL4
ddsomj:0:FF8CEB:0C:000:Always have the Holy Avenger as the RH Weapon PL4
ddsomj:0:FF8CEB:0D:000:Always have the Sword of Legend as the RH Weapon PL4
ddsomj:0:FF8CEB:0E:000:Always have the Cursed Sword 1 as the RH Weapon PL4
ddsomj:0:FF8CEB:0F:000:Always have the Cursed Sword 2 as the RH Weapon PL4
ddsomj:0:FF8CEB:10:000:Always have the Sword of Flame as the RH Weapon PL4
ddsomj:0:FF8CEB:11:000:Always have the Sword of Freeze as the RH Weapon PL4
ddsomj:0:FF8CEB:12:000:Always have the Storm Blade as the RH Weapon PL4
ddsomj:0:FF8CEB:16:000:Always have the Hand Axe as the RH Weapon PL4
ddsomj:0:FF8CEB:18:000:Always have the Battle Axe as the RH Weapon PL4
ddsomj:0:FF8CEB:19:000:Always have the Mace as the RH Weapon PL4
ddsomj:0:FF8CEB:1D:000:Always have the War Hammer as the RH Weapon PL4
ddsomj:0:FF8CEB:1E:000:Always have the Morning Star as the RH Weapon PL4
ddsomj:0:FF8CEB:1F:000:Always have the Elemental Power Staff as the RH WeaponPL4
ddsomj:0:FF8CEB:20:000:Always have the Magical Power Staff as the RH Weapon PL4
ddsomj:0:FF8CEB:21:000:Always have the Wizardry Staff as the RH Weapon PL4
ddsomj:0:FF8CEB:22:000:Always have the Striking Staff as the RH Weapon PL4
ddsomj:0:FF8CEB:23:000:Always have the Snake Staff as the RH Weapon PL4
ddsomj:0:FF8CEB:24:000:Always have the Wand of Cold as the RH Weapon PL4
ddsomj:0:FF8CEB:25:000:Always have the Wand of Fire Ball as the RH Weapon PL4
ddsomj:0:FF8CEB:26:000:Always have the Wand of Lightning Bolt as the RHWeaponPL4
ddsomj:0:FF8CEB:27:000:Always have the Wand of Paralyze as the RH Weapon PL4
ddsomj:0:FF8CEB:28:000:Always have the Shield as the RH Weapon PL4
ddsomj:0:FF8CEB:29:000:Always have the Shield (Elf) as the RH Weapon PL4
ddsomj:0:FF8CEB:FF:000:Always have NO ITEM as the RH Weapon PL4
ddsomj:0:FF8CEC:00:001:Get the Normal Sword Lv1 as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:01:001:Get the Normal Sword Lv2 as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:02:001:Get the Normal Sword Lv3 as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:03:001:Get the Normal Sword Lv4 as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:04:001:Get the Short Sword Lv1 as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:05:001:Get the Short Sword Lv2 as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:06:001:Get the Short Sword Lv3 as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:07:001:Get the Short Sword Lv4 as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:08:001:Get the Two Handed Sword as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:09:001:Get the Bastard Sword as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:0B:001:Get the Dragon Slayer as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:0C:001:Get the Holy Avenger as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:0D:001:Get the Sword of Legend as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:0E:001:Get the Cursed Sword 1 as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:0F:001:Get the Cursed Sword 2 as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:10:001:Get the Sword of Flame as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:11:001:Get the Sword of Freeze as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:12:001:Get the Storm Blade as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:16:001:Get the Hand Axe as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:18:001:Get the Battle Axe as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:19:001:Get the Mace as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:1D:001:Get the War Hammer as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:1E:001:Get the Morning Star as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:1F:001:Get the Element Power Staff as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:20:001:Get the Magical Power Staff as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:21:001:Get the Wizardry Staff as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:22:001:Get the Striking Staff as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:23:001:Get the Snake Staff as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:24:001:Get the Wand of Cold as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:25:001:Get the Wand of Fire Ball as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:26:001:Get the Wand of Lightning Bolt as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:27:001:Get the Wand of Paralyze as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:28:001:Get the Shield as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:29:001:Get the Shield (Elf) as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:FF:001:Get NO ITEM as the LH Weapon Now! PL4
ddsomj:0:FF8CEC:00:000:Always have the Normal Sword Lv1 as the LH Weapon PL4
ddsomj:0:FF8CEC:01:000:Always have the Normal Sword Lv2 as the LH Weapon PL4
ddsomj:0:FF8CEC:02:000:Always have the Normal Sword Lv3 as the LH Weapon PL4
ddsomj:0:FF8CEC:03:000:Always have the Normal Sword Lv4 as the LH Weapon PL4
ddsomj:0:FF8CEC:04:000:Always have the Short Sword Lv1 as the LH Weapon PL4
ddsomj:0:FF8CEC:05:000:Always have the Short Sword Lv2 as the LH Weapon PL4
ddsomj:0:FF8CEC:06:000:Always have the Short Sword Lv3 as the LH Weapon PL4
ddsomj:0:FF8CEC:07:000:Always have the Short Sword Lv4 as the LH Weapon PL4
ddsomj:0:FF8CEC:08:000:Always have the Two Handed Sword as the LH Weapon PL4
ddsomj:0:FF8CEC:09:000:Always have the Bastard Sword as the LH Weapon PL4
ddsomj:0:FF8CEC:0B:000:Always have the Dragon Slayer as the LH Weapon PL4
ddsomj:0:FF8CEC:0C:000:Always have the Holy Avenger as the LH Weapon PL4
ddsomj:0:FF8CEC:0D:000:Always have the Sword of Legend as the LH Weapon PL4
ddsomj:0:FF8CEC:0E:000:Always have the Cursed Sword 1 as the LH Weapon PL4
ddsomj:0:FF8CEC:0F:000:Always have the Cursed Sword 2 as the LH Weapon PL4
ddsomj:0:FF8CEC:10:000:Always have the Sword of Flame as the LH Weapon PL4
ddsomj:0:FF8CEC:11:000:Always have the Sword of Freeze as the LH Weapon PL4
ddsomj:0:FF8CEC:12:000:Always have the Storm Blade as the LH Weapon PL4
ddsomj:0:FF8CEC:16:000:Always have the Hand Axe as the LH Weapon PL4
ddsomj:0:FF8CEC:18:000:Always have the Battle Axe as the LH Weapon PL4
ddsomj:0:FF8CEC:19:000:Always have the Mace as the LH Weapon PL4
ddsomj:0:FF8CEC:1D:000:Always have the War Hammer as the LH Weapon PL4
ddsomj:0:FF8CEC:1E:000:Always have the Morning Star as the LH Weapon PL4
ddsomj:0:FF8CEC:1F:000:Always have the Element Power Staff as the LH Weapon PL4
ddsomj:0:FF8CEC:20:000:Always have the Magical Power Staff as the LH Weapon PL4
ddsomj:0:FF8CEC:21:000:Always have the Wizardry Staff as the LH Weapon PL4
ddsomj:0:FF8CEC:22:000:Always have the Striking Staff as the LH Weapon PL4
ddsomj:0:FF8CEC:23:000:Always have the Snake Staff as the LH Weapon PL4
ddsomj:0:FF8CEC:24:000:Always have the Wand of Cold as the LH Weapon PL4
ddsomj:0:FF8CEC:25:000:Always have the Wand of Fire Ball as the LH Weapon PL4
ddsomj:0:FF8CEC:26:000:Always have the Wand of Lightning Bolt as the LHWeaponPL4
ddsomj:0:FF8CEC:27:000:Always have the Wand of Paralyze as the LH Weapon PL4
ddsomj:0:FF8CEC:28:000:Always have the Shield as the LH Weapon PL4
ddsomj:0:FF8CEC:29:000:Always have the Shield (Elf) as the LH Weapon PL4
ddsomj:0:FF8CEC:FF:000:Always have NO ITEM as the LH Weapon PL4
ddsomj:0:000000:00:999:[                  Head Equipment PL4                  ]
ddsomj:0:FF8D3E:00:001:Get the Helmet Now! PL4
ddsomj:0:FF8D3E:01:001:Get the Magical Hat Now! PL4
ddsomj:0:FF8D3E:02:001:Get the Hood Now! PL4
ddsomj:0:FF8D3E:03:001:Get the Ciaclet Now! PL4
ddsomj:0:FF8D3E:04:001:Get the Cleric Hat Now! PL4
ddsomj:0:FF8D3E:05:001:Get the Tiara Now! PL4
ddsomj:0:FF8D3E:00:000:Always have the Helmet PL4
ddsomj:0:FF8D3E:01:000:Always have the Magical Hat PL4
ddsomj:0:FF8D3E:02:000:Always have the Hood PL4
ddsomj:0:FF8D3E:03:000:Always have the Ciaclet PL4
ddsomj:0:FF8D3E:04:000:Always have the Cleric Hat PL4
ddsomj:0:FF8D3E:05:000:Always have the Tiara PL4
ddsomj:0:000000:00:999:[                  Body Equipment PL4                  ]
ddsomj:0:FF8D3F:00:001:Get the Fighter Body Now! PL4
ddsomj:0:FF8D3F:01:001:Get the Cleric Body Now! PL4
ddsomj:0:FF8D3F:02:001:Get the Elf Body Now! PL4
ddsomj:0:FF8D3F:03:001:Get the Dwarf Body Now! PL4
ddsomj:0:FF8D3F:04:001:Get the Magicuser Body Now! PL4
ddsomj:0:FF8D3F:05:001:Get the Thief Body Now! PL4
ddsomj:0:FF8D3F:00:000:Always have the Fighter Body PL4
ddsomj:0:FF8D3F:01:000:Always have the Cleric Body PL4
ddsomj:0:FF8D3F:02:000:Always have the Elf Body PL4
ddsomj:0:FF8D3F:03:000:Always have the Dwarf Body PL4
ddsomj:0:FF8D3F:04:000:Always have the Magicuser Body PL4
ddsomj:0:FF8D3F:05:000:Always have the Thief Body PL4
ddsomj:0:000000:00:999:[                  Leg Equipment PL4                   ]
ddsomj:0:FF8D40:00:001:Get the Boots of Speed Now! PL4
ddsomj:0:FF8D49:05:501:Get the Boots of Speed Now! PL4 (2/2)
ddsomj:0:FF8D40:01:001:Get the Boots of Springing & Striding Now! PL4
ddsomj:0:FF8D49:05:501:Get the Boots of Springing & Striding Now! PL4 (2/2)
ddsomj:0:FF8D40:02:001:Get the Boots of Levitation Now! PL4
ddsomj:0:FF8D49:05:501:Get the Boots of Levitation Now! PL4 (2/2)
ddsomj:0:FF8D40:00:000:Always have the Boots of Speed PL4
ddsomj:0:FF8D49:05:500:Always have the Boots of Speed PL4 (2/2)
ddsomj:0:FF8D40:01:000:Always have the Boots of Springing & Striding PL4
ddsomj:0:FF8D49:05:500:Always have the Boots of Springing & Striding PL4 (2/2)
ddsomj:0:FF8D40:02:000:Always have the Boots of Levitation PL4
ddsomj:0:FF8D49:05:500:Always have the Boots of Levitation PL4 (2/2)
ddsomj:0:000000:00:999:[                  Arm Equipment PL4                   ]
ddsomj:0:FF8D41:00:001:Get the Gauntlet of Power Now! PL4
ddsomj:0:FF8D4A:05:501:Get the Gauntlet of Power Now! PL4
ddsomj:0:FF8D41:00:000:Always have the Gauntlet of Power PL4
ddsomj:0:FF8D4A:05:500:Always have the Gauntlet of Power PL4
ddsomj:0:000000:00:999:[                 Shield Equipment PL4                 ]
ddsomj:0:FF8D42:00:001:Get the Normal Shield Now! PL4
ddsomj:0:FF8D42:01:001:Get the Normal Shield (Elf) Now! PL4
ddsomj:0:FF8D42:04:001:Get the Dragon Shield Now! PL4
ddsomj:0:FF8D42:05:001:Get the Frame Shield Now! PL4
ddsomj:0:FF8D42:06:001:Get the Ice Shield Now! PL4
ddsomj:0:FF8D42:07:001:Get the Shield of Protection from Dark Magic Now! PL4
ddsomj:0:FF8D42:00:000:Always have the Normal Shield PL4
ddsomj:0:FF8D42:01:000:Always have the Normal Shield (Elf) PL4
ddsomj:0:FF8D42:04:000:Always have the Dragon Shield PL4
ddsomj:0:FF8D42:05:000:Always have the Frame Shield PL4
ddsomj:0:FF8D42:06:000:Always have the Ice Shield PL4
ddsomj:0:FF8D42:07:000:Always have the Shield of Protection from Dark Magic PL4
ddsomj:0:000000:00:999:[                  Hand Equipment PL4                  ]
ddsomj:0:FF8D43:00:001:Get the Ring of Protection Now! PL4
ddsomj:0:FF8D4B:05:501:Get the Ring of Protection Now! PL4 (2/2)
ddsomj:0:FF8D43:01:001:Get the Ring of Fire Resistance Now! PL4
ddsomj:0:FF8D4B:05:501:Get the Ring of Fire Resistance Now! PL4 (2/2)
ddsomj:0:FF8D43:02:001:Get the Ring of Spell Turning Now! PL4
ddsomj:0:FF8D4B:05:501:Get the Ring of Spell Turning Now! PL4 (2/2)
ddsomj:0:FF8D43:03:001:Get the Ring of Protection from Evil Now! PL4
ddsomj:0:FF8D4B:05:501:Get the Ring of Protection from Evil Now! PL4 (2/2)
ddsomj:0:FF8D43:04:001:Get the Rod of Fire Ball Now! PL4
ddsomj:0:FF8D4B:05:501:Get the Rod of Fire Ball Now! PL4 (2/2)
ddsomj:0:FF8D43:05:001:Get the Rod of Cold Now! PL4
ddsomj:0:FF8D4B:05:501:Get the Rod of Cold Now! PL4 (2/2)
ddsomj:0:FF8D43:06:001:Get the Rod of Lightning Now! PL4
ddsomj:0:FF8D4B:05:501:Get the Rod of Lightning Now! PL4 (2/2)
ddsomj:0:FF8D43:00:000:Always have the Ring of Protection PL4
ddsomj:0:FF8D4B:05:500:Always have the Ring of Protection PL4 (2/2)
ddsomj:0:FF8D43:01:000:Always have the Ring of Fire Resistance PL4
ddsomj:0:FF8D4B:05:500:Always have the Ring of Fire Resistance PL4 (2/2)
ddsomj:0:FF8D43:02:000:Always have the Ring of Spell Turning PL4
ddsomj:0:FF8D4B:05:500:Always have the Ring of Spell Turning PL4 (2/2)
ddsomj:0:FF8D43:03:000:Always have the Ring of Protection from Evil PL4
ddsomj:0:FF8D4B:05:500:Always have the Ring of Protection from Evil PL4 (2/2)
ddsomj:0:FF8D43:04:000:Always have the Rod of Fire Ball PL4
ddsomj:0:FF8D4B:05:500:Always have the Rod of Fire Ball PL4 (2/2)
ddsomj:0:FF8D43:05:000:Always have the Rod of Cold PL4
ddsomj:0:FF8D4B:05:500:Always have the Rod of Cold PL4 (2/2)
ddsomj:0:FF8D43:06:000:Always have the Rod of Lightning PL4
ddsomj:0:FF8D4B:05:500:Always have the Rod of Lightning PL4 (2/2)
ddsomj:0:000000:00:999:[                Accessory Equipment PL4               ]
ddsomj:0:FF8D44:00:001:Get the Necklace Now! PL4
ddsomj:0:FF8D44:01:001:Get the Orb Now! PL4
ddsomj:0:FF8D44:02:001:Get the Bracelet Now! PL4
ddsomj:0:FF8D44:03:001:Get the Brooch Now! PL4
ddsomj:0:FF8D44:04:001:Get the Earring Now! PL4
ddsomj:0:FF8D44:05:001:Get the Anklet Now! PL4
ddsomj:0:FF8D44:00:000:Always have the Necklace PL4
ddsomj:0:FF8D44:01:000:Always have the Orb PL4
ddsomj:0:FF8D44:02:000:Always have the Bracelet PL4
ddsomj:0:FF8D44:03:000:Always have the Brooch PL4
ddsomj:0:FF8D44:04:000:Always have the Earring PL4
ddsomj:0:FF8D44:05:000:Always have the Anklet PL4
ddsomj:0:000000:00:999:[                 Special Equipment PL4                ]
ddsomj:0:FF8D45:00:001:Get the Eye of Beholder Now! PL4
ddsomj:0:FF8D45:01:001:Get the Skin of Displacer Beast Now! PL4
ddsomj:0:FF8D45:02:001:Get the Eye of Displacer Beast Now! PL4
ddsomj:0:FF8D45:03:001:Get the Scale of Dragon Now! PL4
ddsomj:0:FF8D45:04:001:Get the Skin of Manticore Now! PL4
ddsomj:0:FF8D45:05:001:Get the Egg of Owlbear Now! PL4
ddsomj:0:FF8D45:06:001:Get the ???1 Now! PL4
ddsomj:0:FF8D45:07:001:Get the ???2 Now! PL4
ddsomj:0:FF8D45:08:001:Get the Horn of Dragon Now! PL4
ddsomj:0:FF8D45:09:001:Get the Medal Now! PL4
ddsomj:0:FF8D45:10:001:Get the Displacer Cloak Now! PL4
ddsomj:0:FF8D45:00:000:Always have the Eye of Beholder PL4
ddsomj:0:FF8D45:01:000:Always have the Skin of Displacer Beast PL4
ddsomj:0:FF8D45:02:000:Always have the Eye of Displacer Beast PL4
ddsomj:0:FF8D45:03:000:Always have the Scale of Dragon PL4
ddsomj:0:FF8D45:04:000:Always have the Skin of Manticore PL4
ddsomj:0:FF8D45:05:000:Always have the Egg of Owlbear PL4
ddsomj:0:FF8D45:06:000:Always have the ???1 PL4
ddsomj:0:FF8D45:07:000:Always have the ???2 PL4
ddsomj:0:FF8D45:08:000:Always have the Horn of Dragon PL4
ddsomj:0:FF8D45:09:000:Always have the Medal PL4
ddsomj:0:FF8D45:10:000:Always have the Displacer Cloak PL4
ddsomj:0:000000:00:999:[Ultimate Magic "Final Strike" Now! Only for use when  ]
ddsomj:0:000000:00:999:[playing with 3 or 4 Players. Player 1 should select   ]
ddsomj:0:000000:00:999:[the character Magicuser.                              ]
ddsomj:0:FF8641:9A:000:Infinite Final Strike!
ddsomj:0:FF86EC:21:500:Infinite Final Strike! (2/9)
ddsomj:0:FF86EE:01:500:Infinite Final Strike! (2/9)
ddsomj:0:FF8841:9A:500:Infinite Final Strike! (2/9)
ddsomj:0:FF88EE:01:500:Infinite Final Strike! (2/9)
ddsomj:0:FF8A41:9A:500:Infinite Final Strike! (2/9)
ddsomj:0:FF8AEE:01:500:Infinite Final Strike! (2/9)
ddsomj:0:FF8A41:9A:500:Infinite Final Strike! (2/9)
ddsomj:0:FF8CEE:01:500:Infinite Final Strike! (2/9)
ddsomj:0:FF803A:59:000:Stage Clear Bonus(Rest Time) Max
ddsomj:0:000000:00:999:[These are the codes to set the machine region - the   ]
ddsomj:0:000000:00:999:[effectiveness may vary! You have to enable these ASAP ]
ddsomj:0:000000:00:999:[- ON or before the ROM check screen!!                 ]
ddsomj:0:FF8071:00:000:Region Switch = Japan
ddsomj:0:FF8071:02:000:Region Switch = USA
ddsomj:0:FF8071:04:000:Region Switch = Hispanic
ddsomj:0:FF8071:06:000:Region Switch = Asia
ddsomj:0:FF8071:08:000:Region Switch = Euro
ddsomj:0:FF8071:0A:000:Region Switch = Brazil

; [ Dungeons & Dragons: Shadow over Mystara (Japan 960206) ]
ddsomjr1:0:FFCAB2:04:000:Infinite Time
ddsomjr1:0:FFCB02:04:500:Infinite Time (2/2)
ddsomjr1:0:FF8045:09:000:Infinite Keys
ddsomjr1:0:FF8641:9A:000:Infinite Energy PL1
ddsomjr1:0:FF865C:03:000:Invincibility PL1
ddsomjr1:0:FF86F3:09:000:Maximum SP PL1
